"","id","year","name","ibu","abv","calories","beer_style_name","beer_style_norm","num_ratings","overall_rating","brewery_name","brewery_type","city","state","post_code","loc_id","lat","long","total_m","total_f","under_18_m","x18_to_29_m","x30_to_49_m","x50_to_64_m","x65_plus_m","under_18_f","x18_to_29_f","x30_to_49_f","x50_to_64_f","x65_plus_f"
"3933","1,592","2012","Ozeki (Champion) Nigori Sake",NA,14.5,435,"Sak?? - Nigori","Sake",42,38,"Ozeki Sake (USA), Inc.","Sake Producer","Hollister","CA","95023","5011",36.862243,-121.38006,NA,NA,0,2518,0,1156,2117,0,2167,0,1060,2555
"3934","1,592","2013","Ozeki (Champion) Nigori Sake",NA,14.5,435,"Sak?? - Nigori","Sake",42,38,"Ozeki Sake (USA), Inc.","Sake Producer","Hollister","CA","95023","5011",36.862243,-121.38006,NA,NA,0,2469,0,1200,2345,0,2253,0,1163,2667
"3935","1,592","2014","Ozeki (Champion) Nigori Sake",NA,14.5,435,"Sak?? - Nigori","Sake",42,38,"Ozeki Sake (USA), Inc.","Sake Producer","Hollister","CA","95023","5011",36.862243,-121.38006,NA,NA,0,2628,0,1245,2339,0,2264,0,1295,2681
"3936","1,592","2015","Ozeki (Champion) Nigori Sake",NA,14.5,435,"Sak?? - Nigori","Sake",42,38,"Ozeki Sake (USA), Inc.","Sake Producer","Hollister","CA","95023","5011",36.862243,-121.38006,NA,NA,0,2629,0,1310,2425,0,2249,0,1195,2848
"3937","1,820","2011","Saint Arnold Divine Reserve #17",47,9.2,276,"Baltic Porter","Porter",20,98,"Saint Arnold Brewing Company","Brew Pub/Brewery","Houston","TX","77020","8885",29.775927,-95.31836,NA,NA,498,1475,955,2137,1085,1451,1381,3254,2069,1647
"3938","1,820","2012","Saint Arnold Divine Reserve #17",47,9.2,276,"Baltic Porter","Porter",20,98,"Saint Arnold Brewing Company","Brew Pub/Brewery","Houston","TX","77020","8885",29.775927,-95.31836,NA,NA,475,2289,2523,1324,1012,1507,2186,3379,1980,1588
"3939","1,820","2013","Saint Arnold Divine Reserve #17",47,9.2,276,"Baltic Porter","Porter",20,98,"Saint Arnold Brewing Company","Brew Pub/Brewery","Houston","TX","77020","8885",29.775927,-95.31836,NA,NA,484,2368,3570,1441,1213,1561,2025,1507,1892,1585
"3940","1,820","2014","Saint Arnold Divine Reserve #17",47,9.2,276,"Baltic Porter","Porter",20,98,"Saint Arnold Brewing Company","Brew Pub/Brewery","Houston","TX","77020","8885",29.775927,-95.31836,NA,NA,519,1621,2662,2477,1352,1578,1702,1272,1969,1551
"3941","1,820","2015","Saint Arnold Divine Reserve #17",47,9.2,276,"Baltic Porter","Porter",20,98,"Saint Arnold Brewing Company","Brew Pub/Brewery","Houston","TX","77020","8885",29.775927,-95.31836,NA,NA,473,1393,3533,2317,1121,1452,1785,2396,1925,1546
"3942","1,613","2011","Momokawa Silver Junmai Ginjo Sake",NA,14.8,444,"Sak?? - Ginjo","Sake",17,63,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,3157,2143,3103,1903,1116,2124,2711,2989,2271,1949
"3943","1,613","2012","Momokawa Silver Junmai Ginjo Sake",NA,14.8,444,"Sak?? - Ginjo","Sake",17,63,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,3241,1976,3106,2083,1212,2949,2423,3072,2333,2045
"3944","1,613","2013","Momokawa Silver Junmai Ginjo Sake",NA,14.8,444,"Sak?? - Ginjo","Sake",17,63,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,3199,2011,2033,2056,1426,2752,2381,3149,1412,2196
"3945","1,613","2014","Momokawa Silver Junmai Ginjo Sake",NA,14.8,444,"Sak?? - Ginjo","Sake",17,63,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,2373,1688,1267,2070,1475,2973,2219,2350,2469,2218
"3946","1,613","2015","Momokawa Silver Junmai Ginjo Sake",NA,14.8,444,"Sak?? - Ginjo","Sake",17,63,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,2738,1935,2108,2091,1369,2857,2480,3581,2282,2317
"3947","1,614","2011","Sho Chiku Bai (Pine Bamboo Plum) Premium Ginjo Sake",NA,15,450,"Sak?? - Ginjo","Sake",99,44,"Takara Sake USA","Sake Producer","Berkeley","CA","94710","10487",37.869976,-122.2981,NA,NA,696,515,1097,490,244,602,736,1012,550,263
"3948","1,614","2012","Sho Chiku Bai (Pine Bamboo Plum) Premium Ginjo Sake",NA,15,450,"Sak?? - Ginjo","Sake",99,44,"Takara Sake USA","Sake Producer","Berkeley","CA","94710","10487",37.869976,-122.2981,NA,NA,544,445,1066,536,204,462,807,978,565,290
"3949","1,614","2013","Sho Chiku Bai (Pine Bamboo Plum) Premium Ginjo Sake",NA,15,450,"Sak?? - Ginjo","Sake",99,44,"Takara Sake USA","Sake Producer","Berkeley","CA","94710","10487",37.869976,-122.2981,NA,NA,603,589,1211,541,209,499,820,1018,669,319
"3950","1,614","2014","Sho Chiku Bai (Pine Bamboo Plum) Premium Ginjo Sake",NA,15,450,"Sak?? - Ginjo","Sake",99,44,"Takara Sake USA","Sake Producer","Berkeley","CA","94710","10487",37.869976,-122.2981,NA,NA,642,526,1277,551,237,477,733,1064,609,323
"3951","1,614","2015","Sho Chiku Bai (Pine Bamboo Plum) Premium Ginjo Sake",NA,15,450,"Sak?? - Ginjo","Sake",99,44,"Takara Sake USA","Sake Producer","Berkeley","CA","94710","10487",37.869976,-122.2981,NA,NA,883,509,1285,541,239,592,625,1178,593,357
"3952","1,615","2011","Momokawa Organic Junmai Ginjo Sake",NA,14.5,435,"Sak?? - Ginjo","Sake",12,54,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,3157,2143,3103,1903,1116,2124,2711,2989,2271,1949
"3953","1,615","2012","Momokawa Organic Junmai Ginjo Sake",NA,14.5,435,"Sak?? - Ginjo","Sake",12,54,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,3241,1976,3106,2083,1212,2949,2423,3072,2333,2045
"3954","1,615","2013","Momokawa Organic Junmai Ginjo Sake",NA,14.5,435,"Sak?? - Ginjo","Sake",12,54,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,3199,2011,2033,2056,1426,2752,2381,3149,1412,2196
"3955","1,615","2014","Momokawa Organic Junmai Ginjo Sake",NA,14.5,435,"Sak?? - Ginjo","Sake",12,54,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,2373,1688,1267,2070,1475,2973,2219,2350,2469,2218
"3956","1,615","2015","Momokawa Organic Junmai Ginjo Sake",NA,14.5,435,"Sak?? - Ginjo","Sake",12,54,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,2738,1935,2108,2091,1369,2857,2480,3581,2282,2317
"3957","1,619","2011","Momokawa Diamond Junmai Ginjo Sake",NA,14.8,444,"Sak?? - Ginjo","Sake",59,41,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,3157,2143,3103,1903,1116,2124,2711,2989,2271,1949
"3958","1,619","2012","Momokawa Diamond Junmai Ginjo Sake",NA,14.8,444,"Sak?? - Ginjo","Sake",59,41,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,3241,1976,3106,2083,1212,2949,2423,3072,2333,2045
"3959","1,619","2013","Momokawa Diamond Junmai Ginjo Sake",NA,14.8,444,"Sak?? - Ginjo","Sake",59,41,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,3199,2011,2033,2056,1426,2752,2381,3149,1412,2196
"3960","1,619","2014","Momokawa Diamond Junmai Ginjo Sake",NA,14.8,444,"Sak?? - Ginjo","Sake",59,41,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,2373,1688,1267,2070,1475,2973,2219,2350,2469,2218
"3961","1,619","2015","Momokawa Diamond Junmai Ginjo Sake",NA,14.8,444,"Sak?? - Ginjo","Sake",59,41,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,2738,1935,2108,2091,1369,2857,2480,3581,2282,2317
"3962","1,623","2011","Ozeki (Champion) Ginjo Premier Sake",NA,16,480,"Sak?? - Ginjo","Sake",11,48,"Ozeki Sake (USA), Inc.","Sake Producer","Hollister","CA","95023","5011",36.862243,-121.38006,NA,NA,0,2481,0,1025,2079,0,2163,0,1022,2515
"3963","1,623","2012","Ozeki (Champion) Ginjo Premier Sake",NA,16,480,"Sak?? - Ginjo","Sake",11,48,"Ozeki Sake (USA), Inc.","Sake Producer","Hollister","CA","95023","5011",36.862243,-121.38006,NA,NA,0,2518,0,1156,2117,0,2167,0,1060,2555
"3964","1,623","2013","Ozeki (Champion) Ginjo Premier Sake",NA,16,480,"Sak?? - Ginjo","Sake",11,48,"Ozeki Sake (USA), Inc.","Sake Producer","Hollister","CA","95023","5011",36.862243,-121.38006,NA,NA,0,2469,0,1200,2345,0,2253,0,1163,2667
"3965","1,623","2014","Ozeki (Champion) Ginjo Premier Sake",NA,16,480,"Sak?? - Ginjo","Sake",11,48,"Ozeki Sake (USA), Inc.","Sake Producer","Hollister","CA","95023","5011",36.862243,-121.38006,NA,NA,0,2628,0,1245,2339,0,2264,0,1295,2681
"3966","1,623","2015","Ozeki (Champion) Ginjo Premier Sake",NA,16,480,"Sak?? - Ginjo","Sake",11,48,"Ozeki Sake (USA), Inc.","Sake Producer","Hollister","CA","95023","5011",36.862243,-121.38006,NA,NA,0,2629,0,1310,2425,0,2249,0,1195,2848
"3967","1,625","2011","Momokawa Ruby Junmai Ginjo Sake",NA,15.5,465,"Sak?? - Ginjo","Sake",23,41,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,3157,2143,3103,1903,1116,2124,2711,2989,2271,1949
"3968","1,625","2012","Momokawa Ruby Junmai Ginjo Sake",NA,15.5,465,"Sak?? - Ginjo","Sake",23,41,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,3241,1976,3106,2083,1212,2949,2423,3072,2333,2045
"3969","1,625","2013","Momokawa Ruby Junmai Ginjo Sake",NA,15.5,465,"Sak?? - Ginjo","Sake",23,41,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,3199,2011,2033,2056,1426,2752,2381,3149,1412,2196
"3970","1,625","2014","Momokawa Ruby Junmai Ginjo Sake",NA,15.5,465,"Sak?? - Ginjo","Sake",23,41,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,2373,1688,1267,2070,1475,2973,2219,2350,2469,2218
"3971","1,625","2015","Momokawa Ruby Junmai Ginjo Sake",NA,15.5,465,"Sak?? - Ginjo","Sake",23,41,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,2738,1935,2108,2091,1369,2857,2480,3581,2282,2317
"3972","1,627","2011","Fudo Myoo Junmai Ginjo Sak??",NA,14.8,444,"Sak?? - Ginjo","Sake",16,37,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,3157,2143,3103,1903,1116,2124,2711,2989,2271,1949
"3973","1,627","2012","Fudo Myoo Junmai Ginjo Sak??",NA,14.8,444,"Sak?? - Ginjo","Sake",16,37,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,3241,1976,3106,2083,1212,2949,2423,3072,2333,2045
"3974","1,627","2013","Fudo Myoo Junmai Ginjo Sak??",NA,14.8,444,"Sak?? - Ginjo","Sake",16,37,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,3199,2011,2033,2056,1426,2752,2381,3149,1412,2196
"3975","1,627","2014","Fudo Myoo Junmai Ginjo Sak??",NA,14.8,444,"Sak?? - Ginjo","Sake",16,37,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,2373,1688,1267,2070,1475,2973,2219,2350,2469,2218
"3976","1,627","2015","Fudo Myoo Junmai Ginjo Sak??",NA,14.8,444,"Sak?? - Ginjo","Sake",16,37,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,2738,1935,2108,2091,1369,2857,2480,3581,2282,2317
"3977","1,629","2011","Gekkeikan (Laurel Crown) Black and Gold Junmai Ginjo Sake",NA,15.6,468,"Sak?? - Ginjo","Sake",37,35,"Gekkeikan Sake (USA)","Sake Producer","Folsom","CA","95630","17702",38.672127,-121.15783,NA,NA,0,1879,0,1421,2554,0,1936,0,1499,3706
"3978","1,629","2012","Gekkeikan (Laurel Crown) Black and Gold Junmai Ginjo Sake",NA,15.6,468,"Sak?? - Ginjo","Sake",37,35,"Gekkeikan Sake (USA)","Sake Producer","Folsom","CA","95630","17702",38.672127,-121.15783,NA,NA,0,1859,0,1609,2714,0,1240,0,1513,3785
"3979","1,629","2013","Gekkeikan (Laurel Crown) Black and Gold Junmai Ginjo Sake",NA,15.6,468,"Sak?? - Ginjo","Sake",37,35,"Gekkeikan Sake (USA)","Sake Producer","Folsom","CA","95630","17702",38.672127,-121.15783,NA,NA,0,1739,0,1705,3101,0,1214,0,1684,3867
"3980","1,629","2014","Gekkeikan (Laurel Crown) Black and Gold Junmai Ginjo Sake",NA,15.6,468,"Sak?? - Ginjo","Sake",37,35,"Gekkeikan Sake (USA)","Sake Producer","Folsom","CA","95630","17702",38.672127,-121.15783,NA,NA,0,1679,0,757,3379,0,1225,0,1733,4395
"3981","1,629","2015","Gekkeikan (Laurel Crown) Black and Gold Junmai Ginjo Sake",NA,15.6,468,"Sak?? - Ginjo","Sake",37,35,"Gekkeikan Sake (USA)","Sake Producer","Folsom","CA","95630","17702",38.672127,-121.15783,NA,NA,0,1400,0,750,2670,0,1230,0,767,3661
"3982","1,630","2011","Yaegaki Dry Sake",NA,15,450,"Sak?? - Ginjo","Sake",30,27,"Yaegaki Corporation of USA","Sake Producer","Los Angeles","CA","90058","20952",34.000219,-118.22605,NA,NA,632,342,409,186,64,752,265,460,293,81
"3983","1,630","2012","Yaegaki Dry Sake",NA,15,450,"Sak?? - Ginjo","Sake",30,27,"Yaegaki Corporation of USA","Sake Producer","Los Angeles","CA","90058","20952",34.000219,-118.22605,NA,NA,602,312,355,219,60,672,274,434,290,71
"3984","1,630","2013","Yaegaki Dry Sake",NA,15,450,"Sak?? - Ginjo","Sake",30,27,"Yaegaki Corporation of USA","Sake Producer","Los Angeles","CA","90058","20952",34.000219,-118.22605,NA,NA,548,324,369,212,75,509,187,389,296,71
"3985","1,630","2014","Yaegaki Dry Sake",NA,15,450,"Sak?? - Ginjo","Sake",30,27,"Yaegaki Corporation of USA","Sake Producer","Los Angeles","CA","90058","20952",34.000219,-118.22605,NA,NA,526,270,321,216,55,442,172,352,306,88
"3986","1,630","2015","Yaegaki Dry Sake",NA,15,450,"Sak?? - Ginjo","Sake",30,27,"Yaegaki Corporation of USA","Sake Producer","Los Angeles","CA","90058","20952",34.000219,-118.22605,NA,NA,478,295,374,141,62,476,195,342,264,53
"3987","1,631","2011","Napa Saki Premium Sake",NA,15,450,"Sak?? - Ginjo","Sake",16,34,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,3157,2143,3103,1903,1116,2124,2711,2989,2271,1949
"3988","1,631","2012","Napa Saki Premium Sake",NA,15,450,"Sak?? - Ginjo","Sake",16,34,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,3241,1976,3106,2083,1212,2949,2423,3072,2333,2045
"3989","1,631","2013","Napa Saki Premium Sake",NA,15,450,"Sak?? - Ginjo","Sake",16,34,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,3199,2011,2033,2056,1426,2752,2381,3149,1412,2196
"3990","1,631","2014","Napa Saki Premium Sake",NA,15,450,"Sak?? - Ginjo","Sake",16,34,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,2373,1688,1267,2070,1475,2973,2219,2350,2469,2218
"3991","1,631","2015","Napa Saki Premium Sake",NA,15,450,"Sak?? - Ginjo","Sake",16,34,"SakeOne Corporation","Sake Producer","Forest Grove","OR","97116","23926",45.541009,-123.13043,NA,NA,2738,1935,2108,2091,1369,2857,2480,3581,2282,2317
"3992","1,633","2011","Takara Sierra Cold Sake",NA,12,360,"Sak?? - Ginjo","Sake",33,22,"Takara Sake USA","Sake Producer","Berkeley","CA","94710","10487",37.869976,-122.2981,NA,NA,696,515,1097,490,244,602,736,1012,550,263
"3993","1,633","2012","Takara Sierra Cold Sake",NA,12,360,"Sak?? - Ginjo","Sake",33,22,"Takara Sake USA","Sake Producer","Berkeley","CA","94710","10487",37.869976,-122.2981,NA,NA,544,445,1066,536,204,462,807,978,565,290
"3994","1,633","2013","Takara Sierra Cold Sake",NA,12,360,"Sak?? - Ginjo","Sake",33,22,"Takara Sake USA","Sake Producer","Berkeley","CA","94710","10487",37.869976,-122.2981,NA,NA,603,589,1211,541,209,499,820,1018,669,319
"3995","1,633","2014","Takara Sierra Cold Sake",NA,12,360,"Sak?? - Ginjo","Sake",33,22,"Takara Sake USA","Sake Producer","Berkeley","CA","94710","10487",37.869976,-122.2981,NA,NA,642,526,1277,551,237,477,733,1064,609,323
"3996","1,633","2015","Takara Sierra Cold Sake",NA,12,360,"Sak?? - Ginjo","Sake",33,22,"Takara Sake USA","Sake Producer","Berkeley","CA","94710","10487",37.869976,-122.2981,NA,NA,883,509,1285,541,239,592,625,1178,593,357
"3997","1,634","2011","Gekkeikan (Laurel Crown) Haiku Premium Select Sake",NA,15,450,"Sak?? - Ginjo","Sake",40,20,"Gekkeikan Sake (USA)","Sake Producer","Folsom","CA","95630","17702",38.672127,-121.15783,NA,NA,0,1879,0,1421,2554,0,1936,0,1499,3706
"3998","1,634","2012","Gekkeikan (Laurel Crown) Haiku Premium Select Sake",NA,15,450,"Sak?? - Ginjo","Sake",40,20,"Gekkeikan Sake (USA)","Sake Producer","Folsom","CA","95630","17702",38.672127,-121.15783,NA,NA,0,1859,0,1609,2714,0,1240,0,1513,3785
"3999","1,634","2013","Gekkeikan (Laurel Crown) Haiku Premium Select Sake",NA,15,450,"Sak?? - Ginjo","Sake",40,20,"Gekkeikan Sake (USA)","Sake Producer","Folsom","CA","95630","17702",38.672127,-121.15783,NA,NA,0,1739,0,1705,3101,0,1214,0,1684,3867
"4000","1,634","2014","Gekkeikan (Laurel Crown) Haiku Premium Select Sake",NA,15,450,"Sak?? - Ginjo","Sake",40,20,"Gekkeikan Sake (USA)","Sake Producer","Folsom","CA","95630","17702",38.672127,-121.15783,NA,NA,0,1679,0,757,3379,0,1225,0,1733,4395
"4001","1,634","2015","Gekkeikan (Laurel Crown) Haiku Premium Select Sake",NA,15,450,"Sak?? - Ginjo","Sake",40,20,"Gekkeikan Sake (USA)","Sake Producer","Folsom","CA","95630","17702",38.672127,-121.15783,NA,NA,0,1400,0,750,2670,0,1230,0,767,3661
"4002","1,638","2011","Cigar City Patio Tools Dry Irish Stout",NA,5,150,"Dry Stout","Stout",173,97,"Cigar City Brewing","Microbrewery","Tampa","FL","33607","24636",27.963798,-82.49537,NA,NA,2759,845,2946,1580,1322,2565,1231,2787,2222,2210
"4003","1,638","2012","Cigar City Patio Tools Dry Irish Stout",NA,5,150,"Dry Stout","Stout",173,97,"Cigar City Brewing","Microbrewery","Tampa","FL","33607","24636",27.963798,-82.49537,NA,NA,2797,791,3343,1657,1367,3075,1483,2782,2445,2151
"4004","1,638","2013","Cigar City Patio Tools Dry Irish Stout",NA,5,150,"Dry Stout","Stout",173,97,"Cigar City Brewing","Microbrewery","Tampa","FL","33607","24636",27.963798,-82.49537,NA,NA,2846,691,3485,1608,1342,3059,1525,1950,2415,2173
"4005","1,638","2014","Cigar City Patio Tools Dry Irish Stout",NA,5,150,"Dry Stout","Stout",173,97,"Cigar City Brewing","Microbrewery","Tampa","FL","33607","24636",27.963798,-82.49537,NA,NA,1851,837,3276,1923,1520,3130,1463,2033,2542,2360
"4006","1,638","2015","Cigar City Patio Tools Dry Irish Stout",NA,5,150,"Dry Stout","Stout",173,97,"Cigar City Brewing","Microbrewery","Tampa","FL","33607","24636",27.963798,-82.49537,NA,NA,2567,902,3624,1823,1600,2171,1311,2953,2394,2314
"4007","1,642","2011","Denali Chuli Stout",55,5.9,177,"Dry Stout","Stout",45,93,"Denali Brewing Company","Brew Pub","Talkeetna","AK","99676","18000",62.298254,-149.87542,662,583,94,48,248,221,51,140,20,151,223,49
"4008","1,642","2012","Denali Chuli Stout",55,5.9,177,"Dry Stout","Stout",45,93,"Denali Brewing Company","Brew Pub","Talkeetna","AK","99676","18000",62.298254,-149.87542,698,631,113,51,202,207,125,149,65,148,216,53
"4009","1,642","2013","Denali Chuli Stout",55,5.9,177,"Dry Stout","Stout",45,93,"Denali Brewing Company","Brew Pub","Talkeetna","AK","99676","18000",62.298254,-149.87542,744,648,119,53,216,190,166,151,70,117,226,84
"4010","1,642","2014","Denali Chuli Stout",55,5.9,177,"Dry Stout","Stout",45,93,"Denali Brewing Company","Brew Pub","Talkeetna","AK","99676","18000",62.298254,-149.87542,743,640,102,53,239,164,185,157,70,115,211,87
"4011","1,642","2015","Denali Chuli Stout",55,5.9,177,"Dry Stout","Stout",45,93,"Denali Brewing Company","Brew Pub","Talkeetna","AK","99676","18000",62.298254,-149.87542,696,676,87,32,255,169,153,177,68,104,234,93
"4012","1,643","2011","Schlafly Irish Style Extra Stout",45,8,240,"Dry Stout","Stout",280,94,"Saint Louis Brewery","Brew Pub/Brewery","Saint Louis","MO","63103","4037",38.631451,-90.21415,NA,NA,127,887,917,469,261,189,1349,501,260,389
"4013","1,643","2012","Schlafly Irish Style Extra Stout",45,8,240,"Dry Stout","Stout",280,94,"Saint Louis Brewery","Brew Pub/Brewery","Saint Louis","MO","63103","4037",38.631451,-90.21415,NA,NA,165,1140,1069,431,195,235,1563,731,312,401
"4014","1,643","2013","Schlafly Irish Style Extra Stout",45,8,240,"Dry Stout","Stout",280,94,"Saint Louis Brewery","Brew Pub/Brewery","Saint Louis","MO","63103","4037",38.631451,-90.21415,NA,NA,185,1280,1124,527,205,212,1661,782,450,398
"4015","1,643","2014","Schlafly Irish Style Extra Stout",45,8,240,"Dry Stout","Stout",280,94,"Saint Louis Brewery","Brew Pub/Brewery","Saint Louis","MO","63103","4037",38.631451,-90.21415,NA,NA,152,1309,1156,587,168,187,1657,831,445,429
"4016","1,643","2015","Schlafly Irish Style Extra Stout",45,8,240,"Dry Stout","Stout",280,94,"Saint Louis Brewery","Brew Pub/Brewery","Saint Louis","MO","63103","4037",38.631451,-90.21415,NA,NA,236,1448,1254,673,143,206,1706,891,487,315
"4017","1,646","2011","OysterHouse Moonstone Oyster Stout",NA,4.5,135,"Dry Stout","Stout",43,93,"OysterHouse Brewing","Brew Pub","Asheville","NC","28801","13139",35.595661,-82.55632,NA,NA,910,1524,2089,1293,477,1274,1955,1939,1451,1019
"4018","1,646","2012","OysterHouse Moonstone Oyster Stout",NA,4.5,135,"Dry Stout","Stout",43,93,"OysterHouse Brewing","Brew Pub","Asheville","NC","28801","13139",35.595661,-82.55632,NA,NA,1118,1601,2100,1264,516,1194,1873,2038,1367,1030
"4019","1,646","2013","OysterHouse Moonstone Oyster Stout",NA,4.5,135,"Dry Stout","Stout",43,93,"OysterHouse Brewing","Brew Pub","Asheville","NC","28801","13139",35.595661,-82.55632,NA,NA,1213,1620,1983,1423,642,1228,1736,2007,1418,1151
